               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 127,            0.038209,             0.05214,                   0,             0.88357,             0.26362,             0.79064,             0.66443,            0.057858,            0.067371,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.037019,            0.048366,                   0,             0.83038,             0.27982,             0.75801,              0.6532,            0.057753,            0.067718,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.038273,            0.048198,                   0,             0.86005,              0.2592,             0.77082,             0.65683,            0.057528,            0.069002,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,            0.036242,            0.044535,                   0,             0.89801,             0.23564,             0.79101,              0.6659,            0.057378,            0.069657,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.035517,             0.04426,                   0,             0.93162,             0.21649,             0.78049,             0.66288,            0.057388,            0.069957,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.037031,            0.048647,                   0,             0.89245,             0.23417,             0.77414,             0.65767,            0.057271,            0.068627,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.037926,            0.049589,                   0,             0.97363,             0.23417,             0.79943,             0.66957,            0.055401,            0.068771,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,            0.036951,            0.050742,                   0,             0.91985,              0.2592,             0.80537,             0.67124,            0.051614,            0.072561,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.036361,             0.04768,                   0,             0.92955,             0.22152,             0.77562,             0.66201,            0.053535,            0.070944,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.037347,            0.048535,                   0,             0.88026,             0.24373,             0.78274,             0.66268,            0.057002,            0.068511,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.037093,            0.049746,                   0,             0.84088,             0.24006,             0.75653,             0.65229,            0.062126,            0.067901,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.035791,            0.050362,                   0,              0.9667,             0.20766,              0.7897,             0.66236,            0.055912,            0.069225,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.037189,            0.051795,                   0,             0.94952,             0.23122,             0.79451,             0.66543,            0.054064,              0.0686,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.036205,            0.048644,                   0,             0.95077,             0.20619,             0.78103,             0.66345,            0.054855,            0.069023,                   0,           0.0072478,           0.0072478,           0.0072478
                   0,             0.11634,            0.065813,                   0,              0.6056,             0.24742,              0.6036,             0.60093,            0.092634,            0.042042,                   0,              0.0838,              0.0018,              0.0018
                   1,             0.10404,            0.064054,                   0,              0.6079,             0.34904,              0.6074,             0.60168,            0.082153,            0.049459,                   0,            0.066693,           0.0036927,           0.0036927
                   2,            0.095156,            0.085928,                   0,              0.6145,             0.33873,             0.61342,             0.60282,            0.088301,            0.049498,                   0,            0.049578,           0.0055778,           0.0055778
                   3,            0.088251,            0.087564,                   0,             0.62333,             0.18115,             0.61522,             0.60411,            0.080271,            0.065319,                   0,            0.032455,           0.0074554,           0.0074554
                   4,            0.084381,             0.09265,                   0,             0.66624,             0.10457,             0.63095,             0.60798,            0.070936,            0.050193,                   0,            0.015326,           0.0093256,           0.0093256
                   5,            0.087104,             0.08493,                   0,             0.64603,             0.16053,             0.62886,             0.60658,            0.072823,            0.088295,                   0,            0.009901,            0.009901,            0.009901
                   6,            0.082519,            0.076378,                   0,             0.68001,             0.11635,             0.63593,             0.61086,            0.066743,             0.13312,                   0,            0.009901,            0.009901,            0.009901
                   7,            0.075859,            0.091962,                   0,             0.68126,              0.1458,             0.65191,             0.61291,            0.087022,             0.16619,                   0,           0.0098812,           0.0098812,           0.0098812
                   8,            0.076175,             0.06853,                   0,             0.63936,             0.11635,             0.62008,              0.6059,            0.085803,              0.1518,                   0,           0.0098614,           0.0098614,           0.0098614
                   9,            0.070935,            0.067094,                   0,               0.743,             0.21208,             0.69871,              0.6345,            0.062159,            0.059955,                   0,           0.0098416,           0.0098416,           0.0098416
                  10,            0.073347,            0.076965,                   0,             0.67927,             0.15758,             0.65144,             0.61366,            0.060792,            0.081454,                   0,           0.0098218,           0.0098218,           0.0098218
                  11,            0.070531,            0.080957,                   0,             0.71762,             0.15611,             0.66773,             0.62258,            0.060865,            0.056563,                   0,            0.009802,            0.009802,            0.009802
                  12,            0.067926,            0.090817,                   0,             0.70464,             0.13402,             0.64972,             0.61423,            0.077458,             0.08924,                   0,           0.0097822,           0.0097822,           0.0097822
                  13,             0.06697,            0.093803,                   0,             0.75323,             0.16053,             0.68256,             0.62679,             0.06641,            0.062808,                   0,           0.0097624,           0.0097624,           0.0097624
                  14,             0.06734,            0.077333,                   0,             0.75385,             0.13844,              0.6833,             0.62737,            0.065338,            0.059101,                   0,           0.0097426,           0.0097426,           0.0097426
                  15,            0.067372,            0.084034,                   0,             0.85548,             0.18262,             0.72868,             0.64249,            0.058105,            0.053514,                   0,           0.0097228,           0.0097228,           0.0097228
                  16,            0.065172,            0.089907,                   0,             0.84802,             0.20177,             0.74833,             0.64979,            0.061204,            0.054362,                   0,            0.009703,            0.009703,            0.009703
                  17,            0.063413,            0.083423,                   0,             0.82803,             0.20324,             0.73233,             0.63968,            0.061331,            0.058392,                   0,           0.0096832,           0.0096832,           0.0096832
                  18,            0.064373,            0.082156,                   0,             0.82774,             0.18115,             0.72642,             0.63882,            0.062737,            0.049572,                   0,           0.0096634,           0.0096634,           0.0096634
                  19,            0.064982,            0.076601,                   0,             0.85474,             0.27393,             0.78507,             0.66294,             0.05474,            0.049463,                   0,           0.0096436,           0.0096436,           0.0096436
                  20,            0.064015,            0.082147,                   0,              0.7956,            0.070692,             0.66121,             0.62064,             0.06284,            0.070972,                   0,           0.0096238,           0.0096238,           0.0096238
                  21,            0.064347,            0.079253,                   0,             0.80792,             0.25773,             0.74617,             0.64487,             0.06261,            0.055611,                   0,            0.009604,            0.009604,            0.009604
                  22,            0.063363,            0.077329,                   0,             0.75685,             0.17378,             0.69184,             0.62959,            0.067974,            0.073998,                   0,           0.0095842,           0.0095842,           0.0095842
                  23,            0.062129,            0.077159,                   0,             0.73552,             0.15611,             0.68434,             0.63008,             0.05759,            0.061331,                   0,           0.0095644,           0.0095644,           0.0095644
