               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 120,            0.056619,            0.030569,                   0,                   1,                   1,             0.80926,             0.68107,             0.06356,            0.019311,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.057328,            0.033422,                   0,             0.98612,                   1,              0.7882,             0.67295,            0.063762,            0.018823,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.057511,            0.031451,                   0,             0.97354,                   1,             0.76703,             0.66833,            0.064545,            0.019451,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,            0.057259,            0.032142,                   0,             0.99025,                   1,             0.77709,              0.6718,            0.062497,            0.019591,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,            0.056717,             0.03167,                   0,                   1,                   1,             0.80012,             0.68095,            0.061991,            0.018669,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.056905,            0.027961,                   0,             0.97713,                   1,             0.76447,             0.66827,             0.06504,            0.018543,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,            0.057821,            0.029263,                   0,                   1,                   1,             0.80302,             0.67973,            0.061761,            0.018356,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.057884,            0.032608,                   0,                   1,                   1,             0.79246,             0.67741,            0.061633,            0.019006,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.056116,            0.030883,                   0,             0.99369,                   1,             0.77643,             0.67187,            0.064633,            0.019898,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.056928,            0.030447,                   0,             0.96578,                   1,             0.75259,             0.66326,            0.067448,            0.021814,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,            0.055975,            0.029112,                   0,                   1,                   1,             0.79653,             0.67922,            0.061262,            0.018802,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.056583,            0.028756,                   0,                   1,                   1,             0.82874,             0.68919,             0.05921,            0.018879,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.056992,            0.031248,                   0,                   1,                   1,             0.79061,             0.67579,            0.064314,            0.019057,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.056707,            0.031572,                   0,                   1,                   1,             0.78976,             0.67598,            0.064842,             0.01943,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,            0.056757,            0.032889,                   0,             0.97365,                   1,             0.76154,              0.6666,            0.065617,            0.020115,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.056979,            0.031231,                   0,                   1,                   1,             0.78967,             0.67413,            0.060495,            0.018301,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.057126,            0.030508,                   0,                   1,                   1,             0.79409,             0.67569,            0.059294,            0.018681,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.056629,             0.03168,                   0,                   1,                   1,             0.77363,             0.66922,            0.061954,            0.019516,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.055993,            0.033161,                   0,                   1,                   1,             0.80711,             0.67926,            0.059293,            0.018583,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,             0.05714,            0.034401,                   0,              0.9603,                   1,             0.75951,             0.66513,            0.065137,            0.019325,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.056269,            0.032404,                   0,                   1,                   1,             0.79067,             0.67334,            0.063941,            0.019819,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.056402,            0.030392,                   0,             0.99166,                   1,             0.78339,             0.67108,             0.06289,            0.019384,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.055874,            0.030822,                   0,                   1,                   1,             0.80925,             0.68155,            0.059262,            0.018463,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.056895,            0.028661,                   0,                   1,                   1,             0.81707,             0.68588,            0.059813,            0.019468,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.056179,            0.029299,                   0,                   1,                   1,             0.82053,             0.68678,            0.062605,            0.018692,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.057126,            0.030194,                   0,                   1,                   1,             0.80201,              0.6785,            0.063358,            0.020209,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,             0.05516,            0.032754,                   0,              0.9964,                   1,             0.77809,             0.67042,            0.065285,            0.020803,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.055784,             0.03294,                   0,                   1,                   1,             0.81906,             0.68405,            0.058362,            0.017922,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.055121,            0.032029,                   0,                   1,                   1,             0.78459,             0.67342,             0.06231,            0.017864,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.054854,            0.030081,                   0,             0.99563,                   1,             0.78761,             0.67439,            0.061714,             0.01919,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.055382,            0.031404,                   0,                   1,                   1,             0.79632,             0.67668,            0.060927,            0.019328,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.055672,            0.031551,                   0,                   1,                   1,             0.80547,             0.67964,            0.061135,            0.018343,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.057059,            0.027554,                   0,                   1,                   1,             0.79322,             0.67577,            0.063087,            0.018192,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.055707,            0.029203,                   0,                   1,                   1,             0.81281,             0.68093,            0.063181,            0.018444,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.056253,            0.029947,                   0,                   1,                   1,             0.81847,              0.6838,            0.062055,            0.018357,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,             0.05557,            0.029081,                   0,                   1,                   1,             0.82043,             0.68299,            0.057485,            0.018529,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.056191,            0.032144,                   0,                   1,                   1,             0.80951,              0.6811,            0.056944,            0.019303,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.054853,            0.027795,                   0,                   1,                   1,              0.8285,             0.68601,            0.058082,            0.018837,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.056769,              0.0305,                   0,                   1,                   1,             0.81825,             0.68289,            0.060376,            0.018186,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.056231,            0.033019,                   0,                   1,                   1,             0.81158,             0.68415,            0.058256,            0.018551,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,            0.055608,            0.030167,                   0,                   1,                   1,             0.80129,             0.67973,            0.059677,            0.018693,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,             0.05563,            0.028358,                   0,                   1,                   1,             0.81606,             0.68295,            0.059401,            0.017906,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.055629,            0.031131,                   0,                   1,                   1,             0.83229,             0.69231,            0.056013,            0.017975,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.056125,            0.031189,                   0,                   1,                   1,             0.79411,              0.6767,            0.058957,            0.019962,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.055164,            0.030318,                   0,                   1,                   1,             0.80412,             0.68021,            0.059666,            0.018756,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.054215,            0.032174,                   0,             0.99887,                   1,             0.78491,             0.67287,            0.060565,            0.018152,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.056063,            0.033774,                   0,             0.98252,                   1,             0.77025,             0.66836,            0.062932,            0.017749,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.055003,            0.031036,                   0,             0.98778,                   1,              0.7883,             0.67512,            0.060075,            0.020166,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,             0.05521,            0.029724,                   0,                   1,                   1,             0.80496,              0.6808,            0.058738,            0.018107,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.055923,            0.030517,                   0,                   1,                   1,             0.79624,             0.67919,            0.060766,            0.019042,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.055656,            0.029516,                   0,                   1,                   1,             0.83851,             0.69259,            0.057139,            0.019298,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.055814,             0.03149,                   0,                   1,                   1,              0.8022,             0.68084,             0.06101,            0.019605,                   0,            0.006634,            0.006634,            0.006634
